#,BGA Name,ID,Rating
754,Jeandwich,85417007,1656
755,Akall,84334797,1656
756,answerQAQ,95185410,1655
757,RalpHog,93633593,1655
758,kramnworb,94755193,1655
759,Binhja,24708958,1655
760,Xanrachs,86825428,1655
761,Nikach,87877982,1655
762,Jacky He,94313073,1654
763,MaxAlive,84465095,1654
764,ethanisbest,95036393,1654
765,kuangzhanjiao,28982742,1654
766,Lambss,89240261,1654
767,Ryann,83844324,1653
768,Hidolala,94976168,1653
769,Ideology,86917992,1653
770,torbuchnew,94103415,1653
771,tufftaeh,89191403,1653
772,Last Pride,94370035,1653
773,Dawn Whisper,93467783,1652
774,seyjen,93810961,1652
775,AnselmJia,85214842,1652
776,william231,83905180,1652
777,vivo50,94949540,1652
778,Arivald_PL,94663168,1652
779,xzy0604,93700699,1651
780,pepealas,94382995,1651
781,Oxazepam,89414228,1651
782,LivesInBox,95263184,1651
783,AvaX,84958413,1651
784,Alebaster,85270203,1651
785,lidamiao,94351981,1650
786,HyunGak,84906880,1650
787,bytr,85322625,1650
788,GenshinStart,94677195,1650
789,Buddhha,86136851,1650
790,linzixuan,94489420,1650
791,lmyqwq,95126309,1650
792,ArtEntre,88207269,1650
793,haruka_saigusa,93444244,1650
794,SoulPower2003,94038269,1649
795,Rally0207,94475097,1649
796,aidagawa,93285640,1649
797,Drbara,94504186,1649
798,OrionHeart,86733430,1649
799,skyinurmind,93570483,1649
800,Indrill,84032878,1649
801,DeadPunker,84076636,1648
802,Flame_ustc,88139454,1648
803,Norems,94754647,1648
804,zombie0518,88763599,1647
805,demian83,33342302,1647
806,PromiseIAN,92440452,1647
807,chicken512,92493564,1647
808,neochi_suru,94922496,1647
809,tackman,84637501,1647
810,daniel1216,83921277,1647
811,MonchoRizo,95095708,1646
812,botsur,85186774,1646
813,BryanL,84903887,1646
814,Gochitaro,94294777,1646
815,TVM,88767758,1646
816,flamaster111,84801088,1646
817,Scott85,91961608,1646
818,iles_ai,94800504,1646
819,mgmg7272,84764938,1645
820,papkotruAtec,88736783,1645
821,leiacats,93307784,1645
822,Jason Wang xu,92902236,1645
823,joutava,85494881,1645
824,1998KR2019IAN,91110025,1645
825,yang61,93707432,1645
826,1973_,92409680,1645
827,Robinplaysboardgames,84191212,1644
828,slamsk,3314436,1644
829,Climb_er,94599254,1644
830,scottvw,84430015,1644
831,HugeRabbitt,84008313,1644
832,magicmoose66,23545076,1643
833,OleBlund,94845915,1643
